iter	Logloss
115	0.02433908939
116	0.02396623611
117	0.02349241257
118	0.02302070379
119	0.0225823307
120	0.02211918116
121	0.02170041323
122	0.02128928185
123	0.0208877039
124	0.0205849123
125	0.02018832684
126	0.01988996863
127	0.01950948477
128	0.0191823411
129	0.01883886814
130	0.018481071
131	0.01814174652
132	0.01782309532
133	0.01750341415
134	0.01719393969
135	0.01689567327
136	0.01661592007
137	0.01634569645
138	0.0160664022
139	0.01580282092
140	0.01551211357
141	0.01524185419
142	0.01497371316
143	0.0147112596
144	0.01449016094
145	0.01427001357
146	0.0140542388
147	0.01383816481
148	0.01361334682
149	0.01339622736
150	0.01317695856
151	0.01296038628
152	0.01279157519
153	0.01264789343
154	0.01246326923
155	0.01226769567
156	0.01205450535
157	0.0118593061
158	0.01169076324
159	0.01152704716
160	0.0113589251
161	0.01119676471
162	0.01104049683
163	0.01089336157
164	0.01073354483
165	0.01057406902
166	0.01037400007
167	0.01021594405
168	0.01006117344
169	0.009926603436
170	0.009781907201
171	0.009646053314
172	0.009511857629
173	0.0093751508
174	0.009233760834
175	0.009106729627
176	0.008977988362
177	0.008868293762
178	0.008750709295
179	0.008637658954
180	0.008521820307
181	0.008409402966
182	0.008299828768
183	0.008196100593
184	0.008091935515
185	0.007989224195
186	0.007890154123
187	0.007777109146
188	0.007675751448
189	0.007577987313
190	0.007496793866
191	0.007408277988
192	0.007327404618
193	0.00723950088
194	0.007152865529
195	0.007074682117
196	0.006992167234
197	0.006909797788
198	0.006834378242
199	0.006755575538
200	0.006675989628
201	0.00658872962
202	0.006514656544
203	0.006442341805
204	0.006377151608
205	0.006306511164
206	0.006234103441
207	0.00616699934
208	0.006100087762
209	0.006025825143
210	0.005961635113
211	0.005903661847
212	0.005840944052
213	0.005782011151
214	0.00572343111
215	0.005664380193
216	0.00560097456
217	0.005548051
218	0.005487272739
219	0.00542335391
220	0.005374032259
221	0.005327469707
222	0.005274885893
223	0.005220987797
224	0.00516657114
225	0.005119203329
226	0.005071041584
227	0.005021266341
228	0.004969760776
229	0.004920139313
230	0.004870350957
231	0.004829616547
232	0.004788621664
233	0.004746991396
234	0.004701933861
235	0.004649866521
236	0.004609829187
237	0.004571323693
238	0.004535545111
239	0.00449537456
240	0.004458656907
241	0.004415131807
242	0.004378783107
243	0.004344266653
244	0.004306514859
245	0.004270403087
246	0.004237759411
247	0.004202891588
248	0.004169373512
249	0.004135198593
250	0.004095191061
251	0.004061924815
252	0.004030534029
253	0.003998494148
254	0.003965989947
255	0.003943326473
256	0.003914941549
257	0.003884081542
258	0.003849202394
259	0.003819906712
260	0.003792641461
261	0.003760988116
262	0.003734573722
263	0.003708409071
264	0.00368321538
265	0.003656970859
266	0.003623170257
267	0.003597343564
268	0.003569277525
269	0.003542777896
270	0.003518771231
271	0.003493191004
272	0.003470278382
273	0.003446583152
274	0.003422445059
275	0.003398291469
276	0.003375502825
277	0.00334943831
278	0.003326015472
279	0.00330450654
280	0.003277547956
281	0.003253330588
282	0.003231673837
283	0.003210565448
284	0.003189687729
285	0.003168588281
286	0.003148969412
287	0.00312694788
288	0.003105603755
289	0.003080014586
290	0.003059865236
291	0.003036336899
292	0.003015473485
293	0.002995056212
294	0.002977282405
295	0.002953585088
296	0.002930191755
297	0.002913066149
298	0.002895525098
299	0.00287909925
300	0.002861173749
301	0.00284448266
302	0.002819567919
303	0.00280320406
304	0.002784856558
305	0.002768837214
306	0.002753310204
307	0.002737945318
308	0.002721702456
309	0.002704902887
310	0.002689375281
311	0.002672337294
312	0.002658241987
313	0.00264248848
314	0.002628184557
315	0.002613139749
316	0.00259801209
317	0.002580791116
318	0.002570876479
319	0.002555283606
320	0.002541894317
321	0.002527417243
322	0.002510976493
323	0.002496956587
324	0.002482434958
325	0.00246825695
326	0.002453979701
327	0.002440546602
328	0.002425322533
329	0.002413494438
330	0.002399576306
331	0.002383262813
332	0.002371517122
333	0.002359397411
334	0.002346940339
335	0.002332080305
336	0.00231957674
337	0.002307553887
338	0.002295302302
339	0.002280355692
340	0.002268358618
341	0.002255188227
342	0.00224324584
343	0.002231588662
344	0.002220079601
345	0.002208383679
346	0.002196488082
347	0.002189187407
348	0.002176991105
349	0.002165836543
350	0.002154197544
351	0.002142787427
352	0.002131308317
353	0.002120390087
354	0.002110298723
355	0.002100356221
356	0.002088407278
357	0.002078340203
358	0.002069229037
359	0.002060012519
360	0.002050081193
361	0.00204071492
362	0.002029924244
363	0.002020313144
364	0.00200869441
365	0.002000114471
366	0.001991069317
367	0.001981014907
368	0.001969065666
369	0.001957903802
370	0.001949201375
371	0.001939757317
372	0.001931143105
373	0.001922977567
374	0.001913750321
375	0.001905834377
376	0.00189765662
377	0.001889626682
378	0.001881486177
379	0.001873810291
380	0.001865427196
381	0.001857278645
382	0.001849629283
383	0.001842248738
384	0.001833733916
385	0.001825697124
386	0.001817328632
387	0.001809937358
388	0.001802248359
389	0.001794662476
390	0.001785048395
391	0.001776778996
392	0.001768911183
393	0.001762037724
394	0.001754072607
395	0.001746835858
396	0.001740219891
397	0.001732795238
398	0.001726181656
399	0.00171901688
400	0.001711985916
401	0.001705095172
402	0.001698647887
403	0.001690273732
404	0.001684069037
405	0.001676920354
406	0.001670140177
407	0.001663270444
408	0.001655811071
409	0.001647949666
410	0.001641832888
411	0.001635158956
412	0.001628856063
413	0.001622562557
414	0.001615206897
415	0.001608825624
416	0.001601470411
417	0.001595668793
418	0.001589905173
419	0.001583853066
420	0.001577286422
421	0.00157177031
422	0.001566096842
423	0.001560375988
424	0.001554227471
425	0.001548680812
426	0.001542583257
427	0.001536254883
428	0.001530179977
429	0.001524392515
430	0.00151918292
431	0.001513620615
432	0.001508314759
433	0.001502621323
434	0.001496845484
435	0.001491672397
436	0.001486344486
437	0.001480317116
438	0.001474186927
439	0.001469036341
440	0.001463458538
441	0.001458335817
442	0.001453111321
443	0.001447044313
444	0.001441976726
445	0.001435623467
446	0.001430836618
447	0.001424991488
448	0.001419867277
449	0.001415110677
450	0.001410137415
451	0.001405569315
452	0.00140022859
453	0.001395415962
454	0.001391064525
455	0.001386367083
456	0.001381248683
457	0.001376486719
458	0.001371636093
459	0.001367590725
460	0.001363267004
461	0.001358371973
462	0.001353878081
463	0.001349543035
464	0.001344738007
465	0.001340793967
466	0.001336538643
467	0.001331977844
468	0.001327403486
469	0.001322864592
470	0.001318258643
471	0.001314463317
472	0.001309791803
473	0.001305194348
474	0.001300952584
475	0.001296968758
476	0.001292889863
477	0.001289234161
478	0.001285444498
479	0.001281519234
480	0.00127763927
481	0.001273876727
482	0.001269538701
483	0.00126582697
484	0.001262177527
485	0.001257435679
486	0.001253438741
487	0.001249127239
488	0.001245485619
489	0.00124176994
490	0.001237605065
491	0.001233906895
492	0.001230150312
493	0.001225614697
494	0.001221911237
495	0.00121796757
496	0.001214202642
497	0.001210617796
498	0.001207340285
499	0.001202187389
500	0.001198077723
501	0.001194114387
502	0.001190765947
503	0.001187051162
504	0.001183871999
505	0.001180514023
506	0.00117663458
507	0.001173152328
508	0.00116987139
509	0.001166298315
510	0.001163200513
511	0.001159971505
512	0.001156616807
513	0.001153158918
514	0.001149850488
515	0.001146336868
516	0.001142861769
517	0.001139520854
518	0.001136202961
519	0.001132810935
520	0.001129122227
521	0.001126282141
522	0.001122961938
523	0.00111962378
524	0.001116196811
525	0.001112390757
526	0.001109225452
527	0.001106071323
528	0.001103049293
529	0.001100110486
530	0.001097116098
531	0.001094081551
532	0.00109103471
533	0.001088057682
534	0.001084779203
535	0.001080604121
536	0.001077481806
537	0.001074787751
538	0.001071761996
539	0.001069118902
540	0.001066131964
541	0.001063355356
542	0.001060757041
543	0.001058018506
544	0.001055520922
545	0.001053074449
546	0.001050296575
547	0.001047159135
548	0.001044051647
549	0.001040349305
550	0.001037834436
551	0.001034979522
552	0.001032347679
553	0.001029762626
554	0.001027233005
555	0.001024698913
556	0.001021635234
557	0.00101897642
558	0.00101650551
559	0.001014050543
560	0.00101115346
561	0.001008230597
562	0.001005678922
563	0.001002902389
564	0.0009999717027
565	0.0009968315065
566	0.0009941977262
567	0.0009918384254
568	0.0009895066917
569	0.0009872554243
570	0.0009849189222
571	0.0009817033261
572	0.0009791854024
573	0.0009765248001
574	0.0009735709429
575	0.000971198976
576	0.0009688140452
577	0.000966469124
578	0.0009642069042
579	0.000961766243
580	0.0009591727704
581	0.0009566625208
582	0.0009545146674
583	0.0009521879256
584	0.0009497623891
585	0.0009477804601
586	0.0009456242621
587	0.0009436093271
588	0.0009413800389
589	0.0009391052276
590	0.0009368742257
591	0.0009344607592
592	0.0009322144091
593	0.0009302121401
594	0.0009280946851
595	0.0009257923067
596	0.0009236298501
597	0.0009215247631
598	0.000919123739
599	0.0009169910103
600	0.0009150552005
601	0.0009130008519
602	0.0009105383605
603	0.0009085703641
604	0.0009065503627
605	0.0009044937789
606	0.0009017671645
607	0.000899772197
608	0.0008976481855
609	0.0008956257999
610	0.0008937673271
611	0.0008918146044
612	0.0008897830546
613	0.0008878169954
614	0.000885905996
615	0.0008839856833
616	0.000881807059
617	0.0008798371255
618	0.0008778980374
619	0.0008760255575
620	0.0008739383519
621	0.0008720040321
622	0.0008701488376
623	0.0008681544662
624	0.0008657044172
625	0.0008640187979
626	0.0008622034639
627	0.0008601550758
628	0.0008584012091
629	0.0008564992249
630	0.0008548425883
631	0.0008528804779
632	0.0008508388698
633	0.0008487863094
634	0.0008469720185
635	0.0008453541994
636	0.0008436273038
637	0.0008419160545
638	0.0008400984108
639	0.0008383452147
640	0.0008364699781
641	0.0008348723501
642	0.0008326722682
643	0.0008304865658
644	0.0008286286891
645	0.000826946348
646	0.0008251030743
647	0.0008231636882
648	0.0008214753121
649	0.0008195000142
650	0.0008170491457
651	0.0008153399825
652	0.0008137837052
653	0.0008122287691
654	0.000810546726
655	0.0008085295558
656	0.000806940347
657	0.0008053256571
658	0.0008037953824
659	0.0008021336794
660	0.0008002328128
661	0.0007985515893
662	0.0007968259603
663	0.0007952673733
664	0.0007936233282
665	0.000791831091
666	0.0007901529223
667	0.0007879705727
668	0.0007862098515
669	0.0007843147218
670	0.0007827943563
671	0.0007811491191
672	0.0007794992626
673	0.0007779768109
674	0.0007765594125
675	0.0007751067728
676	0.0007735256851
677	0.0007719247043
678	0.0007704803348
679	0.0007689380646
680	0.0007674320042
681	0.0007659174502
682	0.0007645083964
683	0.0007628976554
684	0.000761558637
685	0.0007597237825
686	0.0007581751049
687	0.000756290555
688	0.0007548378408
689	0.0007535789907
690	0.0007520519197
691	0.0007506912202
692	0.0007492760569
693	0.0007476428896
694	0.0007457417995
695	0.0007443666458
696	0.0007429650426
697	0.0007415356487
698	0.0007400417328
699	0.000738645345
700	0.0007374216616
701	0.0007359781116
702	0.0007345156372
703	0.0007332366705
704	0.0007318671048
705	0.0007305113226
706	0.0007291126996
707	0.0007275918126
708	0.0007261921465
709	0.0007246312499
710	0.0007231054455
711	0.0007217729092
712	0.0007204721868
713	0.0007191454619
714	0.000717870146
715	0.0007166299224
716	0.0007154525816
717	0.0007142034918
718	0.0007128785551
719	0.0007114387304
720	0.0007101950049
721	0.0007089149952
722	0.0007076141238
723	0.0007062125206
724	0.0007048285007
725	0.0007036303729
726	0.0007023614645
727	0.0007009851187
728	0.0006998442858
729	0.000698672682
730	0.0006974628568
731	0.0006959822774
732	0.0006947544217
733	0.0006935667992
734	0.0006922991574
735	0.0006910605729
736	0.0006898799539
737	0.0006886766851
738	0.0006874514371
739	0.0006861932576
740	0.0006850816309
741	0.0006839273125
742	0.0006827028841
743	0.0006813515723
744	0.0006802387536
745	0.0006791057438
746	0.0006779237837
747	0.0006766197085
748	0.0006755204499
749	0.0006744498014
750	0.0006732434779
751	0.0006720556319
752	0.0006707520783
753	0.0006694933027
754	0.0006683543324
755	0.0006674061716
756	0.0006662534177
757	0.000665179491
758	0.0006639842689
759	0.0006627766788
760	0.0006617386639
761	0.0006603689492
762	0.0006593965739
763	0.0006582716107
764	0.000657068789
765	0.0006560128182
766	0.0006550119817
767	0.0006538075954
768	0.0006528358161
769	0.0006517446041
770	0.0006507320702
771	0.0006496082246
772	0.0006486380845
773	0.0006476712227
774	0.0006466554105
775	0.0006454348564
776	0.000644473955
777	0.0006434266269
778	0.0006422837079
779	0.0006413782388
780	0.0006401915103
781	0.0006392548233
782	0.0006382296234
783	0.0006370164454
784	0.0006360624731
785	0.0006350708753
786	0.0006340955943
787	0.000632917285
788	0.0006318539381
789	0.0006306907535
790	0.0006298220903
791	0.0006288320571
792	0.0006278793514
793	0.0006269609928
794	0.0006259202957
795	0.0006247595325
796	0.0006238751858
797	0.0006227318197
798	0.0006217805296
799	0.0006206000224
800	0.0006196573004
801	0.0006185411662
802	0.0006175279617
803	0.0006165855378
804	0.000615581423
805	0.0006146513671
806	0.0006137470901
807	0.0006126896292
808	0.0006117466837
809	0.0006109126657
810	0.0006099288911
811	0.0006089647114
812	0.0006080201641
813	0.0006071325764
814	0.0006061826274
815	0.0006052209809
816	0.0006042963266
817	0.0006032816693
818	0.0006023704261
819	0.0006013730913
820	0.0006004871801
821	0.0005994544923
822	0.0005984690785
823	0.0005976621434
824	0.0005968632922
825	0.0005958500504
826	0.0005950147286
827	0.0005942055583
828	0.0005932994187
829	0.0005923913792
830	0.000591379106
831	0.0005904425308
832	0.0005895323679
833	0.0005886343867
834	0.0005877662823
835	0.000586909242
836	0.0005860983953
837	0.0005851719528
838	0.0005843343213
839	0.0005835416913
840	0.0005826501176
841	0.0005817118287
842	0.0005806951597
843	0.0005799430981
844	0.0005791995674
845	0.0005782761052
846	0.0005775142461
847	0.0005765242875
848	0.000575850755
849	0.0005750880763
850	0.0005741766095
851	0.0005732279271
852	0.0005723486096
853	0.0005715111643
854	0.0005708017945
855	0.0005699537322
856	0.0005690468103
857	0.0005681021884
858	0.0005672151223
859	0.000566374287
860	0.0005654952303
861	0.000564680472
862	0.0005639091134
863	0.0005629567057
864	0.0005621955544
865	0.0005613487214
866	0.0005605413765
867	0.0005597577244
868	0.0005589427426
869	0.0005582138523
870	0.000557432659
871	0.000556614846
872	0.0005559429899
873	0.0005552192032
874	0.0005544976145
875	0.0005536986515
876	0.0005530253053
877	0.0005523649603
878	0.0005516151711
879	0.0005508451164
880	0.0005501894653
881	0.0005494523421
882	0.0005485317856
883	0.0005478605628
884	0.0005471048504
885	0.0005463893712
886	0.0005455729738
887	0.0005447750539
888	0.0005439884216
889	0.0005432181805
890	0.0005425262451
891	0.0005419187248
892	0.0005411972478
893	0.0005404859036
894	0.0005397120863
895	0.0005390053242
896	0.0005382931232
897	0.0005375808477
898	0.0005368668586
899	0.0005362590775
900	0.0005355362594
901	0.0005347314477
902	0.0005340376496
903	0.0005333245546
904	0.0005326665938
905	0.0005320135504
906	0.0005312304199
907	0.0005306557566
908	0.0005299020559
909	0.0005292839557
910	0.0005286373571
911	0.0005280007422
912	0.0005273316801
913	0.0005267742276
914	0.0005262126774
915	0.0005254631117
916	0.0005246520787
917	0.0005238267034
918	0.0005230106041
919	0.0005223955214
920	0.0005216191709
921	0.0005210125446
922	0.0005204339325
923	0.0005197557807
924	0.0005191247165
925	0.0005185141787
926	0.0005178995803
927	0.0005172024295
928	0.0005165328085
929	0.0005159047991
930	0.0005152159184
931	0.0005146426708
932	0.0005139394104
933	0.0005133207142
934	0.0005127036199
935	0.0005120224133
936	0.0005114291236
937	0.0005108823627
938	0.0005102550238
939	0.0005096759647
940	0.0005089993775
941	0.0005082979426
942	0.0005077176914
943	0.0005071268231
944	0.0005065693706
945	0.0005060014874
946	0.0005053471774
947	0.0005050434172
948	0.0005044458434
949	0.0005038709193
950	0.0005031896383
951	0.0005026625842
952	0.0005020828545
953	0.0005014076084
954	0.0005007744208
955	0.0005001182482
956	0.000499600172
957	0.0004990015179
958	0.0004983653873
959	0.0004976957291
960	0.0004971051961
961	0.0004964546859
962	0.0004958720505
963	0.0004952612892
964	0.000494649969
965	0.0004940079898
966	0.0004934978858
967	0.0004929444194
968	0.0004924041033
969	0.0004918345064
970	0.0004912722483
971	0.0004907353967
972	0.0004900659621
973	0.000489397049
974	0.0004887869209
975	0.000488245599
976	0.0004877467453
977	0.0004871861637
978	0.0004866748303
979	0.0004860609025
980	0.0004855085164
981	0.0004849326238
982	0.0004843817651
983	0.0004838506877
984	0.000483603701
985	0.0004830583185
986	0.0004825600982
987	0.0004820018262
988	0.0004813543707
989	0.0004807527363
990	0.00048023507
991	0.0004797057807
992	0.0004791810736
993	0.0004787176102
994	0.0004781726375
995	0.0004780092835
996	0.0004774553329
997	0.0004768834263
998	0.0004763917252
999	0.0004758549482
